2025-12-22 09:31:06.882 | INFO     | __main__:<module>:21 - 🐭 RATO GARIMPEIRO (MODO AGRESSIVO) ATIVADO!
2025-12-22 09:42:09.732 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 7
2025-12-22 09:43:09.247 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: MERCADO LIVRE
2025-12-22 09:44:53.612 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 09:45:09.171 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 09:45:13.333 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 09:45:13.333 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 6 restantes)
2025-12-22 09:45:13.991 | SUCCESS  | __main__:trabalhador_da_fila:108 - 🐦 Tweet enviado!
2025-12-22 09:45:15.003 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 09:48:09.415 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 09:48:15.019 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 09:48:21.061 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 09:48:23.283 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 09:48:23.284 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 5 restantes)
2025-12-22 09:48:23.298 | WARNING  | __main__:trabalhador_da_fila:115 - 🐦 Erro Twitter: ('Connection aborted.', ConnectionResetError(10054, 'Foi forçado o cancelamento de uma conexão existente pelo host remoto', None, 10054, None))
2025-12-22 09:48:24.314 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 09:50:09.176 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 09:51:09.411 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: MERCADO LIVRE
2025-12-22 09:51:09.553 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 09:51:10.408 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 6
2025-12-22 09:51:24.318 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 09:51:30.810 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 09:51:34.097 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 09:51:34.098 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 5 restantes)
2025-12-22 09:51:34.713 | SUCCESS  | __main__:trabalhador_da_fila:108 - 🐦 Tweet enviado!
2025-12-22 09:51:35.722 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 09:52:08.957 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 09:53:09.294 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: SHOPEE
2025-12-22 09:53:09.502 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 09:53:09.529 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 09:53:09.910 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 6
2025-12-22 09:53:09.986 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 7
2025-12-22 09:54:09.166 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 09:54:35.727 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 09:54:41.300 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 09:54:44.036 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 09:54:44.037 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 6 restantes)
2025-12-22 09:54:44.052 | WARNING  | __main__:trabalhador_da_fila:115 - 🐦 Erro Twitter: ('Connection aborted.', ConnectionResetError(10054, 'Foi forçado o cancelamento de uma conexão existente pelo host remoto', None, 10054, None))
2025-12-22 09:54:45.053 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 09:57:09.130 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 09:57:09.397 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 09:57:09.967 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 7
2025-12-22 09:57:10.892 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 09:57:11.501 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 8
2025-12-22 09:57:12.075 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 09:57:45.057 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 09:57:50.137 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 09:57:53.004 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 09:57:53.004 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 7 restantes)
2025-12-22 09:57:53.625 | SUCCESS  | __main__:trabalhador_da_fila:108 - 🐦 Tweet enviado!
2025-12-22 09:57:54.633 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 09:58:09.265 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 09:58:09.639 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: MERCADO LIVRE
2025-12-22 09:58:09.829 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 8
2025-12-22 09:59:09.503 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:00:09.365 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:00:09.952 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: NIKE
2025-12-22 10:00:10.978 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 9
2025-12-22 10:00:54.639 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 10:01:08.624 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:01:11.930 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 10:01:13.565 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:83 - 📱 Texto Simples enviado para 120363422860849054@g.us
2025-12-22 10:01:13.565 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 8 restantes)
2025-12-22 10:01:13.577 | WARNING  | __main__:trabalhador_da_fila:115 - 🐦 Erro Twitter: ('Connection aborted.', ConnectionResetError(10054, 'Foi forçado o cancelamento de uma conexão existente pelo host remoto', None, 10054, None))
2025-12-22 10:01:13.577 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 10:02:09.496 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:03:09.451 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: MERCADO LIVRE
2025-12-22 10:04:13.592 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 10:04:42.042 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 10:04:45.344 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 10:04:45.344 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 7 restantes)
2025-12-22 10:04:45.972 | SUCCESS  | __main__:trabalhador_da_fila:108 - 🐦 Tweet enviado!
2025-12-22 10:04:46.975 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 10:05:09.511 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:05:10.533 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 8
2025-12-22 10:06:09.469 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:07:09.776 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: MERCADO LIVRE
2025-12-22 10:07:10.673 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: MERCADO LIVRE
2025-12-22 10:07:10.728 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:07:46.979 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 10:07:53.764 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 10:07:56.378 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 10:07:56.379 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 7 restantes)
2025-12-22 10:07:56.393 | WARNING  | __main__:trabalhador_da_fila:115 - 🐦 Erro Twitter: ('Connection aborted.', ConnectionResetError(10054, 'Foi forçado o cancelamento de uma conexão existente pelo host remoto', None, 10054, None))
2025-12-22 10:07:57.399 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 10:08:09.269 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:10:09.591 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: SHOPEE
2025-12-22 10:10:09.763 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 8
2025-12-22 10:10:10.430 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: SHOPEE
2025-12-22 10:10:10.602 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 9
2025-12-22 10:10:11.382 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:10:12.449 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 10
2025-12-22 10:10:57.403 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: SHOPEE...
2025-12-22 10:11:03.762 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: SHOPEE
2025-12-22 10:11:06.571 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 10:11:06.571 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 9 restantes)
2025-12-22 10:11:07.207 | SUCCESS  | __main__:trabalhador_da_fila:108 - 🐦 Tweet enviado!
2025-12-22 10:11:08.214 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 10:11:09.615 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:11:09.847 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: MERCADO LIVRE
2025-12-22 10:11:11.572 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:11:12.367 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 10
2025-12-22 10:12:09.708 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:13:09.655 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: SHOPEE
2025-12-22 10:13:09.655 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 11
2025-12-22 10:13:10.343 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: SHOPEE
2025-12-22 10:13:10.343 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 12
2025-12-22 10:13:11.439 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:13:12.439 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 13
2025-12-22 10:14:08.219 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 10:14:09.582 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:14:09.651 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: SHOPEE
2025-12-22 10:14:09.991 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 13
2025-12-22 10:14:10.671 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: SHOPEE
2025-12-22 10:14:11.009 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 14
2025-12-22 10:14:15.556 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 10:14:18.010 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 10:14:18.010 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 14 restantes)
2025-12-22 10:14:18.024 | WARNING  | __main__:trabalhador_da_fila:115 - 🐦 Erro Twitter: ('Connection aborted.', ConnectionResetError(10054, 'Foi forçado o cancelamento de uma conexão existente pelo host remoto', None, 10054, None))
2025-12-22 10:14:19.029 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 10:15:09.698 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:15:10.487 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 15
2025-12-22 10:17:09.623 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:17:09.882 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:17:10.548 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: NETSHOES
2025-12-22 10:17:11.977 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:17:11.988 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 16
2025-12-22 10:17:12.144 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 17
2025-12-22 10:17:12.170 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 18
2025-12-22 10:17:19.034 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 10:17:27.112 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 10:17:29.821 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 10:17:29.821 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 17 restantes)
2025-12-22 10:17:30.602 | SUCCESS  | __main__:trabalhador_da_fila:108 - 🐦 Tweet enviado!
2025-12-22 10:17:31.609 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 10:20:10.465 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:20:10.725 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:20:31.614 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 10:20:38.078 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 10:20:40.657 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 10:20:40.658 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 16 restantes)
2025-12-22 10:20:40.672 | WARNING  | __main__:trabalhador_da_fila:115 - 🐦 Erro Twitter: ('Connection aborted.', ConnectionResetError(10054, 'Foi forçado o cancelamento de uma conexão existente pelo host remoto', None, 10054, None))
2025-12-22 10:20:41.674 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 10:21:09.734 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: SHOPEE
2025-12-22 10:21:10.237 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 17
2025-12-22 10:22:11.362 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:22:12.111 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 18
2025-12-22 10:23:41.678 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: AMAZON...
2025-12-22 10:23:48.915 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: AMAZON
2025-12-22 10:23:51.468 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 10:23:51.468 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 17 restantes)
2025-12-22 10:23:52.104 | SUCCESS  | __main__:trabalhador_da_fila:108 - 🐦 Tweet enviado!
2025-12-22 10:23:53.114 | INFO     | __main__:trabalhador_da_fila:131 - ⏳ Aguardando 3 minutos para a próxima...
2025-12-22 10:24:10.028 | WARNING  | __main__:processar_oferta:150 - 🚫 Bloqueado: None
2025-12-22 10:26:10.343 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:26:10.349 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:26:10.845 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 18
2025-12-22 10:26:10.990 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 19
2025-12-22 10:26:11.506 | INFO     | __main__:processar_oferta:153 - 🔎 Captado: AMAZON
2025-12-22 10:26:11.949 | INFO     | __main__:processar_oferta:171 - 📥 Adicionado à fila. Posição: 20
2025-12-22 10:26:53.118 | INFO     | __main__:trabalhador_da_fila:81 - 🤖 Gerando legenda 'Vendedor Agressivo' para: NIKE...
2025-12-22 10:26:59.613 | INFO     | __main__:trabalhador_da_fila:88 - 🚀 Enviando oferta processada: NIKE
2025-12-22 10:27:02.725 | SUCCESS  | src.infrastructure.whatsapp_client:enviar_oferta:53 - ✅ Mídia enviada (/send/media) para 120363422860849054@g.us
2025-12-22 10:27:02.726 | SUCCESS  | __main__:trabalhador_da_fila:94 - 📱 WhatsApp OK! (Fila: 19 restantes)
